513,0,株式会社アシスト&ソリューション,3990003,松本市芳川野溝1816,0263-25-4030,,古畑社長,FALSE
515,0,医療法人中島医院,3990032,松本市芳川村井町770-1,0263-57-3762,,中島　純一,FALSE
516,0,ヨコタインターナショナル株式会社　松本支店,3990701,塩尻市大字広丘吉田道西700-8,0263-58-1161,,,FALSE
517,0,小梨の湯　笹屋,3990000,松本市安曇白骨4182-1,0263-93-2132,,加藤　光昭,FALSE
518,0,株式会社角藤,3990005,松本市野溝木工1-1-1,0263-25-5520,,小林　和人,FALSE
519,0,有限会社カナツカ,3901243,松本市大字神林1880,0263-86-2727,,二木　百合子,FALSE
520,0,安曇野本多通信工業株式会社,3998301,安曇野市穂高有明1059番地1,0263-83-4776,,柴野　智至,FALSE
521,0,サンリン株式会社　本社,3901301,東筑摩郡山形村字下本郷4082-3,0263-97-3030,,,FALSE
522,0,株式会社マルイチ産商,3812202,長野県長野市市場3-48,026-285-4101,026-285-3401,総務人事部総務チーム　伊藤,FALSE
523,0,エア・ウォーター・マッハ株式会社,3990000,松本市梓川倭4009-1,0263-78-5556,,,FALSE
526,0,学校法人　長野県理容美容学園,3990001,長野県松本市宮田１１番７号,0263-26-2195,,松井　清典,FALSE
527,0,学校法人　長野県理容美容学園,3990001,長野県松本市宮田１１番７号,0263-26-2195,,松井　清典,FALSE
528,0,株式会社金森実業,3900841,松本市渚2-4-5,0263-27-3000,,西場　秀和,FALSE
532,0,株式会社宮本工業所,3900821,松本市筑摩1-1-5,0263-25-0340,,宮本　寛次,FALSE
535,0,社会福祉法人　松本福祉会,3900851,松本市島内4365-2,0263-27-3377,,,FALSE
536,0,社会福祉法人　幸充,3998602,長野県北安曇郡池田町会染１４９８番地１,,,,FALSE
537,0,株式会社東和レジデンス,3980002,長野県大町市大町２９５９－２,0261-22-2199,,河内社長,FALSE
538,0,四柱神社,3900874,松本市大手3-3-20,0263-32-1936,,北沢　道夫,FALSE
539,0,株式会社サイベックコーポレーション,3990704,塩尻市大字広丘郷原字南原1000-15,0263-53-5500,0263-53-5100,,FALSE
540,0,株式会社トーエネック　松本営業所,3990005,松本市野溝木工1-2-5,0263-25-7000,,臼田,FALSE
541,0,アート梱包運輸株式会社　松本営業所,3998204,安曇野市豊科高家138-4,0263-72-8488,,五十嵐　清志,FALSE
542,0,松本中央幼稚園,3900861,松本市蟻ヶ崎4-4-10,0263-36-0737,,佐々木園長,FALSE
544,0,丸山　操,3900806,松本市女鳥羽3-6-10,0263-33-4733,,,FALSE
545,0,朝日食品工業株式会社,3980004,長野県大町市常盤字沓掛9726-2,0261-21-1355,,,FALSE
546,0,有限会社マルダイ電子工業,3990706,塩尻市大字広丘原新田315番地,0263-54-4535,,大槻　和人,FALSE
549,0,医療法人小林医院,3998205,安曇野市豊科4275-7,0263-72-2717,,小林　寛久,FALSE
550,0,有限会社テスコ,3996461,塩尻市宗賀2877,0263-51-0111,,高木　慶治,FALSE
551,0,株式会社長野銀行　高宮支店,3900835,松本市高宮東5-19,0263-26-0680,,,FALSE
553,0,株式会社前田製作所　諏訪営業所,3920012,諏訪市四賀字長池通2979-1,0266-53-2810,,宮坂　弘文,FALSE
554,0,ノセ眼鏡店　松本駅前店,3900811,松本市中央1-3-16,0263-32-9124,,永井　信,FALSE
555,0,ヤヨイ会館,3900861,松本市蟻ケ崎4-4-35,0263-32-1257,,山本　典正,FALSE
557,0,更正保護法人　松本保護会,3900801,松本市美須々7-8,0263-32-2230,,,FALSE
559,0,ホテル　アルファ,3996461,塩尻市宗賀5956-1,0263-54-2400,,宮川　洋寿,FALSE
560,0,株式会社ウイングス,3990723,塩尻市大字旧塩尻1057番地,0263-56-2001,,高間　強,FALSE
562,0,株式会社ぶどうの郷山辺,3900222,松本市大字入山辺1315-2,0263-32-3644,,,FALSE
563,0,株式会社シナノポリ,3812214,長野県長野市稲里町田牧１６０７－５,026-284-3368,,畠山部長,FALSE
564,0,社会福祉法人信濃の郷,3998603,北安曇郡池田町大字中鵜3080,0261-62-6741,,山本さん,FALSE
565,0,株式会社エス・ティ・ヒッツ,3900837,長野県松本市鎌田2丁目8番１２号,0263-27-3173,,篠田　徹,FALSE
566,0,株式会社ヘリテイジ,3998302,安曇野市穂高北穂高2827-18,0263-82-0141,,,FALSE
567,0,学校法人　長野県理容美容学園,3990001,長野県松本市宮田１１番７号,0263-26-2195,,松井　清典,FALSE
568,0,有限会社三河屋,3900811,松本市中央3-8-14,0263-32-0339,,塚田　章夫,FALSE
573,0,有限会社システムプラスワン,3998205,安曇野市豊科5179-1,0263-71-6844,,太田　秀美,FALSE
574,0,株式会社エーワンオートイワセ　松本営業所,3990032,松本市芳川村井町南１－２１－１９,0263-85-3636,,岩瀬社長,FALSE
576,0,ＥＬ・ドラード管理組合,3900841,松本市渚１丁目７番３６号,0263-25-0006,,木村　泰,FALSE
577,0,サンパレス大手管理組合,3900874,松本市大手2丁目4-33,0263-32-1151,,アスピア　相馬課長,FALSE
579,0,有限会社赤羽電気商会,3998205,安曇野市豊科2297,0263-72-2096,0263-72-8225,社長,FALSE
580,0,社会福祉法人松本ハイランド,3901242,松本市大字和田字中沖２２４０－３３,0263-40-3377,,武居事務長,FALSE
581,0,加藤不動産,3900833,松本市双葉9-28,0263-27-2156,0263-27-2156,,FALSE
582,0,ホテル　ウエストサイド,3900816,松本市中条6-5,0263-33-0088,,住村　茂,FALSE
583,0,東京アート株式会社,3998301,安曇野市穂高有明8161-1,0263-83-5100,0263-83-5800,北條,FALSE
584,0,株式会社シンリュウ,3990033,松本市笹賀7600-19,,,宮坂　眞一,FALSE
586,0,株式会社こばやし,3901401,東筑摩郡波田町3000-1,0263-92-5132,,小林　芳明,FALSE
587,0,牛山　育夫,3900821,松本市筑摩１－２９－６,0263-25-4065,,牛山　育夫,FALSE
588,0,竹渕公民館,3990011,松本市寿北13-11-3,0263-58-4238,,長澤　弘,FALSE
589,0,株式会社須澤電気商会,3900802,松本市旭2-11-80,0263-32-8350,0263-36-5234,高砂専務,FALSE
590,0,昭和開発株式会社,3900877,松本市沢村2-15-23,0263-34-1421,0263-34-1494,滝沢　恵美子,FALSE
591,0,久保村　英樹,3900306,松本市南浅間630-6,0263-45-5511,,,FALSE
592,0,有限会社アズミ造園,3998205,安曇野市豊科大字豊科4319,0263-72-2090,0263-73-5070,斉藤　忠重,FALSE
593,0,株式会社市民タイムス　塩尻支社,3990746,塩尻市大門並木町7-5,0263-54-0085,,,FALSE
594,0,フルサト工業株式会社　松本事業所,3998301,安曇野市穂高有明9985-1,0263-83-4821,0263-83-4823,寺田　幾久雄,FALSE
595,0,窪田　正治,3900815,松本市深志1-4-11,0263-32-6246,,,FALSE
596,0,生活訓練施設あかしや,3990032,松本市芳川村井町18番地8,0263-59-6511,,,FALSE
597,0,株式会社日研コンサル,3900841,松本市渚2-5-6,0263-26-6470,,井戸　和則,FALSE
599,0,富士コーポレーション株式会社,3900821,松本市筑摩4丁目6番2号,0263-98-3280,,藤野　優二,FALSE
600,0,富士コーポレーション倉庫,,,,,,FALSE
601,0,株式会社パナホーム東海　中南信支店,3990032,松本市芳川村井町912-1,0263-86-0877,,坂田　敏彦,FALSE
603,0,デイサービスセンターつくしの郷,3990705,塩尻市大字広丘堅石2150番地,0263-54-0294,,上條　通夫,FALSE
605,0,一般社団法人長野県消防設備協会,3800837,長野市大字南長野字幅下692-2,026-234-3218,026-234-5119,,FALSE
606,0,株式会社シード・アドバンス,3990033,松本市大字笹賀5652番地62,0263-27-4474,0263-27-2815,百瀬社長,FALSE
607,0,株式会社開運堂,,,,,,FALSE
611,0,セコムテクノ上信越株式会社,9502032,新潟県新潟市的場流通１丁目１－２,025-269-1232,025-269-4122,大倉支社長,FALSE
612,1,綜合警備保障株式会社　長野支社,3810034,長野県長野市高田２５９－２,026-227-0181,026-226-7819,業務課　土屋課長,FALSE
613,0,福澤商事有限会社,3900863,長野県松本市白板２丁目３番２８号,0263-33-6446,,福澤　君昭,FALSE
614,1,株式会社開運堂　あづみの菓遊庭,3998102,長野県安曇野市三郷村温6956,0263-76-5070,,三枝工場長,FALSE
616,0,丸中運送株式会社,3901401,長野県東筑摩郡波田町１００５３－１,0263-92-3141,,塚原　晴夫,FALSE
620,0,医療法人　篠崎医院,3998204,長野県安曇野市高家5089番地1,0263-71-6311,,,FALSE
621,0,株式会社セコニック　安曇野事業所,3998601,長野県北安曇郡池田町大字池田2714番地,0261-62-9600,,,FALSE
622,0,吉田　孝,3900874,長野県松本市大手２丁目８番５号,,,,FALSE
623,1,ＣＳＫ総合防災株式会社,3990031,長野県松本市芳川小屋北原町500-11,0263-58-5072,0263-5081,清水口　浄,FALSE
624,1,トヨタ部品長野共販株式会社,3990033,長野県松本市笹賀7600－56,0263-86-8013,0263-86-4644,丸山,FALSE
625,0,有限会社　奥澤興産,3900811,長野県松本市中央２－１－２０,0263-32-0573,0263-32-1137,奥澤　信夫,FALSE
626,0,医療法人　心泉会,3990000,長野県松本市村井町西２－１６－１,0263-57-8002,,,FALSE
627,1,医療法人雄久会,3990731,長野県塩尻市大門六番町4番36号,,,,FALSE
628,0,有限会社上條電設,,長野県東筑摩郡大字古見1159,0263-99-3305,,,FALSE
629,0,並柳振興組合,3900825,長野県松本市並柳１－２３－８,0263-25-4955,,小沢　貞司,FALSE
630,0,株式会社環境技術センター,3990033,長野県松本市大字笹賀５６５２番地１６６,0263-27-1606,,勝野　宗一,FALSE
631,1,ホテル　ザ・リゾート,3990701,長野県塩尻市広丘吉田４０１－３０,0263-57-8500,,洪　　在秀,FALSE
632,0,有限会社あづみの会,3998302,長野県安曇野市穂高北穂高１７１６－１,0263-82-3867,,望月社長,FALSE
634,1,ヤンマー農機販売株式会社　南信アグリサポートセンター,3994511,長野県上伊那郡南箕輪村神子柴8288,0265-78-3102,,後藤　俊夫,FALSE
635,0,株式会社ギガ・ジャパン,3990033,長野県松本市大字笹賀７０４８番地,0263-86-5033,0263-86-6399,益山　定雄,FALSE
636,0,信州ナガト観光有限会社,3920015,長野県諏訪市中洲５８８９番地,0266-57-2525,,鳥海　勇,FALSE
637,0,ツクイ中部圏長野エリア,3900831,長野県松本市井川城3-7-40,0263-29-6635,0263-29-6636,清水様,FALSE
638,0,社会福祉法人　平成会,3994602,長野県上伊那郡箕輪町大字東箕輪字北田3296-1,0263-51-6610,0263-53-5828,施設保全部　小尾さん,FALSE
639,1,有限会社創生活環境運営,3990033,長野県松本市笹賀2517-3,0263-26-8332,,伊藤事務長,FALSE
640,1,株式会社イーピーイ松本営業所,3901401,長野県東筑摩郡波田町８４５９－１,0263-92-5900,,堀江　弘泰,FALSE
641,0,株式会社モモセボデー,3990004,長野県松本市市場2番8号,0263-25-8899,,百瀬　修一郎,FALSE
642,0,レンゴー株式会社松本分工場,3901242,長野県松本市大字和田５５１１－８,0263-48-1211,,森井　浩行,FALSE
643,0,ブリーズベイオペレーション株式会社松本シティーホテル,3900815,長野県松本市深志２丁目３－１６,0263-32-8828,,中崎　匡人,FALSE
644,0,ダイナテック株式会社,3901242,長野県松本市和田西原５５１１－５,0263-47-6456,,湯口　是信,FALSE
645,0,社会福祉法人ジェイエー長野会,3900221,長野県松本市里山辺字藤井９１０－１,0263-39-2277,0263-39-2278,川船事務長,FALSE
646,0,株式会社ドガ,3901101,長野県東筑摩郡朝日村西洗馬１４８８,0263-99-3521,0263-99-3599,今野　哲成,FALSE
648,0,社会福祉法人 敬老園,3860027,長野県上田市常磐城２２５６－１,0268-28-1170,0268-28-1172,湯田　英彦,FALSE
649,0,松本市山形村朝日村中学校組合,3900873,長野県松本市丸の内3番7号,0263-34-3000,,松本市契約管財,FALSE
650,0,新井町会,3900221,長野県松本市里山辺新井１７１９－２,,,町会長,FALSE
651,0,松川村役場,3998501,北安曇郡松川村76番地5,0261-62-3111,0261-62-9405,総務課　財政係　白沢,FALSE
652,0,上二子町会,3990033,長野県松本市笹賀４５１０,0263-58-9558,,米山　円司（町会長）58-9558,FALSE
653,0,有限会社安曇野三郷ハイテクファーム,3998101,安曇野市三郷明盛1064-1,0263-77-7155,0263-77-7040,大野田　洋,FALSE
654,0,イオンディライト株式会社,3900842,長野県松本市征矢野２－８－７,0263-27-9558,0263-27-9560,西澤さん,FALSE
655,0,株式会社長野銀行　三郷支店,3998101,安曇野市三郷明盛1077,0263-77-6480,,宮島　賢次,FALSE
658,0,塩尻市役所,3990738,長野県塩尻市大門七番町３番３号,0263-52-0280,内線１３６４,総務　財政課　田下　高秋,FALSE
659,0,松本市上下水道局,3900852,松本市大字島立1490-2,0263-48-6800,,,FALSE
660,0,ニチコン株式会社　穂高工場,3998302,安曇野市穂高北穂高1284-2,0263-82-2510,,,FALSE
661,0,久星食品株式会社,3990033,松本市大字笹賀5950,0263-26-0132,,青柳社長,FALSE
662,0,企業組合Ｖｉｆ穂高,3998301,安曇野市穂高有明7751-1,0263-81-5656,,三澤　恭子,FALSE
664,0,降幡自動車株式会社,3990003,長野県松本市芳川野溝１１４０－３,0263-26-2004,,降幡　正夫,FALSE
665,0,株式会社アイ・ティー・エス　マネジメント,3990701,長野県塩尻市広丘吉田９１４－３７,0263-85-5133,0263-85-5522,杉浦　清三,FALSE
666,0,株式会社セキヤ商事,3900831,長野県松本市井川城２－５－２,0263-29-0700,,関谷　征津子,FALSE
668,0,株式会社タカチホ,3900821,長野県松本市筑摩１－１２－２２,0263-26-8124,,横山　喜晴,FALSE
669,0,株式会社ダイヨー,3990003,長野県松本市芳川野溝５６１－１,0263-24-1777,,中澤　克己,FALSE
670,0,株式会社タイトー,3990014,長野県松本市平田東１－２７－１,0263-58-6234,,辻本　武秀,FALSE
671,0,広仁堂医院,3990702,長野県塩尻市広丘野村１６９３－３,0263-52-1520,,百瀬　篤,FALSE
673,0,南信ヤクルト販売株式会社,3990005,長野県松本市野溝木工１－３－３４,0263-25-8912,,百瀬　善充,FALSE
674,0,電算印刷株式会社,3900821,長野県松本市筑摩１－１１－３０,0263-25-4329,,寺島　敬治,FALSE
675,0,株式会社長野銀行,3900841,長野県松本市渚２－９－３８,0263-27-3311,,金沢　英明,FALSE
676,0,信州額縁株式会社,3990033,長野県松本市笹賀６４９２,0263-25-6377,,田中　庄市,FALSE
678,0,松本牛乳輸送株式会社,3900837,長野県松本市鎌田１－４－３１,0263-25-5827,,百瀬　文男,FALSE
679,0,朝日村役場（教育委員会）,3901102,長野県東筑摩郡朝日村小野沢２９６－５,0263-99-2004,,上條きみおさん,FALSE
680,0,有限会社中信消防機材販売,3990031,長野県松本市芳川小屋北原５００－１１,0263-58-5072,,清水口社長,FALSE
681,0,松本市役所,3900873,松本市丸の内3-7,0263-34-3000,,契約管財課,FALSE
682,0,長野県松本地方事務所,3900852,松本市島立1020,0263-40-1955,0263-47-7821,総務係　井出係長　望月さん,FALSE
683,0,萩原電気株式会社,3990705,長野県塩尻市広丘堅石２１４６－４０,0263-52-0883,0263-52-7149,社長,FALSE
684,0,中部互光株式会社　長野事務所（長野）,3800826,長野県長野市北石堂町１４３７－１４,026-224-2727,026-224-1055,遠藤所長,FALSE
685,0,下押野集会センター,3997104,安曇野市明科七貴5818,,,,FALSE
686,0,株式会社　スドージャム,3990033,松本市笹賀5958番地,0263-26-6815,,飯島さん,FALSE
687,0,株式会社長野銀行　元町支店,3900803,松本市元町2丁目3番1号,0263-32-8877,,土田　雄太,FALSE
689,0,長野県水産試験場,3997102,安曇野市明科中川手2871,0263-62-2281,0263-81-2020,管理部　小林　照秋,FALSE
690,0,長野県松本盲学校,3900802,松本市旭2丁目11番66号,0263-32-1815,,神田林　恵子,FALSE
691,0,長野県上松技術専門校,3995607,木曽郡上松町大字小川3540,0264-52-3330,,大久保　広樹,FALSE
692,0,長野県木曽警察署,3970002,木曽郡木曽町新開2324-1,0264-22-0110,,,FALSE
696,0,美ヶ原温泉旅館協同組合ふれあい山辺館,3900221,長野県松本市里山辺８５－１,0263-35-9076,,柴田　桂吾,FALSE
697,0,株式会社スマイルズ,3900863,長野県松本市白板１－１－１４,0263-32-5858,,津村社長,FALSE
699,0,社会福祉法人アルプス福祉会,3990021,長野県松本市寿豊丘６０９－３０,0263-85-2234,,飯沼　寿太郎,FALSE
701,0,犬飼　富士子,3900811,長野県松本市中央１－２５－１,0263-39-0568,,犬飼　富士子,FALSE
702,0,矢崎　国彦,3900303,長野県松本市浅間温泉１－６－１３,0263-46-1001,,矢崎　国彦,FALSE
703,0,株式会社ヤマサ,3990033,長野県松本市笹賀７６００－２２,0263-86-0015,,青木　憲治,FALSE
704,0,七日市場コミュニティーセンター,3998101,長野県安曇野市三郷明盛５１３２－７,0263-77-6678,,丸山　勝義,FALSE
705,0,昌川　圭漢,3900831,長野県松本市井川城２－７－１４,0263-26-2914,,昌川　圭漢,FALSE
707,0,神山商事合名会社,3990033,長野県松本市笹賀７６００－２５,0263-86-7475,0263-86-7476,神山　英夫,FALSE
708,0,医療法人高山内科医院,3900837,長野県松本市鎌田１－１３－４,0263-25-1090,,高山　博臣,FALSE
709,0,長野県中信電気工事業協同組合,3900813,長野県松本市埋橋２－１３－１１,0263-33-5601,,倉澤　英行,FALSE
712,0,中町（蔵のある）まちづくり推進協議会,3900811,長野県松本市中央２－９－１５,0263-36-3053,,佐々木　一郎,FALSE
713,0,社会福祉法人協立福祉会,3998204,長野県安曇野市豊町高家５２８５－１１,0263-37-5427,,神保美智子（理事長）,FALSE
714,0,丹羽　康平,3900843,長野県松本市高宮南９－１５,0263-25-9768,,丹羽　康平,FALSE
715,0,草深設備設計事務所,3998202,長野県安曇野市豊科光１３４８,0263-73-2995,,草深社長,FALSE
717,0,ライフ井上穂高店,3998302,長野県安曇野市穂高北穂高２９９６－１,0263-82-8211,,原　幸一,FALSE
718,0,温泉ロッジ野麦の里,3900851,長野県松本市島内６４０７,0263-79-2244,,北原　保孝,FALSE
719,0,有限会社シマフードサービス,3990000,松本市梓川梓2659-2,0263-78-3271,,小嶋　しげ子,FALSE
720,0,有限会社神山自動車販売,3990011,長野県松本市寿北５－２３－２５,0263-57-8000,,神山　修,FALSE
721,0,丸山　豪,3900301,長野県松本市稲倉１９５,0263-46-3346,,丸山　豪,FALSE
722,0,赤羽工機有限会社,3990702,長野県塩尻市広丘野村６１－３,0263-52-0996,,中島　芳郎,FALSE
724,0,須沢　浄,3900833,長野県松本市双葉１２－２５,0263-26-8667,,須沢　浄,FALSE
726,0,綿半インテック株式会社,3920022,長野県諏訪市高島４－２０２４－１,0266-57-3357,0266-57-3788,窪田,FALSE
727,0,株式会社松本電業社,3900806,長野県松本市女鳥羽１－４－１９,0263-32-0298,0263-36-0549,倉沢社長,FALSE
728,0,株式会社アイバワークス,3990711,長野県塩尻市片丘９６３７－２,0263-53-3393,,堀内　靖男,FALSE
729,0,株式会社エーアイテック,3901242,長野県松本市和田３９６７－７４,0263-48-1170,,大林　頼彦,FALSE
730,0,益山　茂,3990031,長野県松本市芳川小屋６５０－３５,0263-57-0888,,益山　茂,FALSE
731,0,益山　茂,3990031,長野県松本市芳川小屋６５０－３５,0263-57-0888,,益山　茂,FALSE
732,0,マクサー電機株式会社,3997702,長野県東筑摩郡麻績村日４９３１,0263-67-2246,,市川　聖唯,FALSE
734,0,有限会社明倫堂書店,3900802,長野県松本市旭２－１０－１０,0263-35-4312,,関　公一,FALSE
735,0,有賀　竹文,3900825,長野県松本市並柳１－７－１,0263-25-1901,,有賀　竹文,FALSE
736,0,カイザーベルク穂高,3998301,長野県安曇野市穂高有明７２５２－４,0263-83-6600,0263-83-6601,深堀　哲朗,FALSE
737,0,ホテル　シークレット９,3998303,長野県安曇野市穂高８６２３－１,0263-82-2202,,杉下　宏,FALSE
738,0,三村・渋木眼科医院,3900811,長野県松本市中央３－２－１２,0263-32-7268,,三村　昭平,FALSE
741,0,唐沢整形外科麻酔科医院,3900874,長野県松本市大手１－２－２０,0263-32-2009,,唐沢　善徳,FALSE
742,0,有限会社ナカタ,3900815,長野県松本市深志１－１－２１,0263-32-6474,,中田　尚一,FALSE
743,0,協同組合中央経友会,3998211,長野県安曇野市堀金烏川5064-7,0263-31-5105,0263-71-2091,高木事務局長,FALSE
744,0,アルプスシャツ株式会社　ケータリングサービス,3900874,松本市大手１丁目２番４号,0263-34-1030,,星野　則夫,FALSE
746,0,天理教松本分教会,3900828,長野県松本市庄内２－６－４,0263-25-5133,,神原　光麿,FALSE
747,0,穂高シェルクリエイト株式会社,3998303,長野県安曇野市穂高大字穂高,,,臼井社長,FALSE
748,0,特定非営利活動法人ジョイフル,3990738,長野県塩尻市大門七番町５－１５,0263-51-9088,,山田　利治,FALSE
749,0,社団法人日本駐車場工学研究会,1050003,東京都港区西新橋２－８－１ワカサビル,03-3591-7165,,穴戸さん,FALSE
750,0,丸文通商株式会社　松本支店,3900851,松本市大字島内997-1,0263-40-0068,,こあらさん,FALSE
751,0,株式会社未来経営,3900874,松本市大手4-6-4,0263-32-2002,0263-32-7684,,FALSE
752,0,城西医療財団　介護老人保健施設　白馬メディア,3999211,長野県北安曇郡白馬村神城２２８４４,0261-75-7100,0261-75-7120,施設長　宮城　彰,FALSE
753,0,城西医療財団　白馬　かたくりの郷,3999211,長野県北安曇郡白馬村神城２２８４４,0261-75-7100,0261-75-7120,施設長　宮城　彰,FALSE
754,0,株式会社宮地鐵工所松本工場,3901401,長野県東筑摩郡波田町１９０９番地,0263-92-2525,,矢島,FALSE
755,0,白馬村役場,3999301,長野県北安曇郡白馬村北城7025,0261-72-5000,,,FALSE
757,0,等々力ビル,3900811,長野県松本市中央２－３－２０,0263-39-2150,,等々力　康夫,FALSE
758,0,チサンイン諏訪インター,3920015,長野県諏訪市中洲境通２９３５－２,0266-52-2811,0266-52-2817,鍋田マネージャー,FALSE
759,0,塩尻幼稚園,3990738,長野県塩尻市大門７番町５－２０,0263-52-1893,,相澤　春夫,FALSE
760,0,信州アルピコタクシー株式会社,3900828,長野県松本市庄内２丁目３６３７番地２,0263-27-4747,0263-27-4488,西澤総務部長,FALSE
761,0,株式会社ロッジ幸,3999422,長野県北安曇郡小谷村千国乙２１７－１,0261-83-2611,,竹尾　弘,FALSE
762,0,山岳旅館　いとう,3980002,長野県大町市大町六九町４１５０,0261-22-0487,,伊藤　時,FALSE
763,0,奥白馬高原開発株式会社,3999422,長野県北安曇郡小谷村千国乙７２４６番地,0261-82-2236,,,FALSE
764,0,木曽広域連合環境センター,3995601,木曽郡上松町大字上松ヒケ畑2048番地,0264-52-2530,0264-52-5130,山下さん,FALSE
765,0,農事組合法人筑北きのこ生産組合,3997701,東筑摩郡麻績村麻4714,0263-67-2970,,桐山　佳邦,FALSE
767,0,横内繊維株式会社,3900828,松本市庄内2-2-28,0263-25-2260,,横内　義明,FALSE
768,0,中之郷自治体,,,,,,FALSE
769,0,ヨーケン株式会社,3998305,安曇野市穂高牧179-4,0263-83-7200,,堀内　清永,FALSE
770,0,バンバン松本店,3990031,松本市芳川小屋19-19,0263-86-5331,,藤澤　正之,FALSE
771,0,朝日村役場,3901102,東筑摩郡朝日村大字小野沢296-5,0263-99-2004,,曽根課長,FALSE
772,0,株式会社プラザ安曇野,3998201,安曇野市豊科南穂高5089-1,0263-72-8700,,等々力　一郎,FALSE
773,0,ビレッジ安曇野,3998201,安曇野市豊科南穂高6780番地,0263-72-8568,0263-72-8569,,FALSE
774,0,株式会社トライアン相互,3990704,長野県塩尻市広丘郷原１０１０－１,0263-53-2350,0263-53-2370,徳田社長,FALSE
775,0,島新精工株式会社,3998302,長野県安曇野市穂高北穂高２０４７－４,0263-81-0551,0263-81-0552,望月　皎,FALSE
776,0,安曇精工株式会社,3998302,長野県安曇野市穂高北穂高３０４７番地９,0263-82-3867,,望月　皎,FALSE
777,0,公益財団法人　体力つくり指導協会,3990736,塩尻市大門一番町1番1号,0263-54-3939,,,FALSE
779,0,大阪外国語大学,3999211,長野県北安曇郡白馬村神城２２８９２,0261-72-2227,,矢口　幸利,FALSE
780,0,保科　文人,3990000,松本市安曇4085-75,0263-93-2502,,,FALSE
781,0,酒井産業株式会社,3990700,長野県塩尻市木曽長瀬２３０７－２,0264-34-3323,0264-34-3611,宮坂　泰文（総務・宮原さん）,FALSE
783,0,富士防災設備株式会社,3900864,長野県松本市宮渕本村３－１,0263-36-3050,0263-36-3063,宮澤支社長,FALSE
784,0,株式会社アカダプレーティング,3901243,松本市大字神林7107-56,0263-47-7005,0263-47-7005,赤田,FALSE
785,0,あずみ野河昌,3980002,長野県大町市（大町温泉郷）,0261-22-4800,,水口,FALSE
786,0,株式会社前田製作所　大町店,3980002,長野県大町市大町,0261-22-7270,,北條　義雄,FALSE
787,0,有限会社筒井不動産,3900811,松本市中央4丁目8番31号,0263-32-1779,,筒井　完次,FALSE
789,0,株式会社トーヨータイヤジャパン　松本営業所,3901242,長野県松本市和田南西原３９６７－２６,0263-48-4114,0263-48-4116,望月部長,FALSE
790,0,ミュー　ｍｊｕ：,3990000,松本市梓川倭115-1,0263-78-6711,0263-78-6711,降幡　保,FALSE
791,0,株式会社シセン,3900833,長野県松本市双葉７－２３,0263-26-6569,0263-25-9898,大平常務,FALSE
793,0,大阪教育大学,,,072-978-3310,,川合　信行,FALSE
794,0,国立大学法人東京工業大学,3980001,長野県大町市平１４７７１－１,0261-22-2756,,西沢　久雄,FALSE
795,0,株式会社エイ・エム・ディー,3900821,長野県松本市筑摩４－１３－２６,0263-27-4881,,武田さん,FALSE
796,0,赤帽長野県軽自動車運送共同組合松本支部,3990033,長野県松本市笹賀７８６８,0263-27-1868,,望月さん,FALSE
797,0,望月　重治,3920013,長野県諏訪市沖田町１－２　Ｂ－１０２,090-4944-6793,,望月　重治,FALSE
798,0,宮沢　武男,3990033,長野県松本市笹賀７７１１－１,0263-25-6148,,宮沢　武男,FALSE
799,0,難波卓世　　難波克子,3900804,松本市横田2丁目9-4　ナンバメゾン３０１,0263-77-3293,,難波卓世　　難波克子,FALSE
800,0,株式会社胡桃澤精機,3900827,長野県松本市出川２－１７－１,0263-25-5516,,胡桃澤　正雄,FALSE
802,0,株式会社アリス,3990702,長野県塩尻市広丘野村１０６９－１０,0263-54-3510,,加藤支店長,FALSE
803,0,株式会社滝澤工務店,3901131,長野県松本市今井７１５５－７４,0263-57-2196,0263-86-6123,滝澤部長（女性）,FALSE
804,0,有限会社かがり,3900807,長野県松本市城東２－２－２０,0263-32-1938,,植松　茂夫,FALSE
805,0,株式会社鳥羽洋行,1120005,東京都文京区水道２－８－６,03-3944-4031,,日堂さん,FALSE
807,0,丸伝冷蔵株式会社,3990702,塩尻市大字広丘野村角前工業団地,0263-54-0077,,神保　聡,FALSE
808,0,穂高カントリー株式会社,3998305,安曇野市穂高牧2195,0263-83-2778,,甕　仁志,FALSE
809,0,長野県波田学院,3990000,松本市波田4417,0263-92-2014,0263-92-2196,長澤　章江,FALSE
811,0,有限会社マルフジ,3998602,北安曇郡池田町大字会染5003-11,0261-62-2563,,,FALSE
813,0,有限会社明治不動産,3900812,長野県松本市県１－１６－２,0263-32-4777,0263-32-4784,,FALSE
814,0,（学）松本光明学園,3900806,長野県松本市女鳥羽１－９－１６,0263-33-7763,,北野さん,FALSE
816,0,小料理　寿,3900863,長野県松本市白板１－２－６,0263-33-3009,,御子柴　清明,FALSE
817,0,こうの内科循環器科,3998201,長野県安曇野市豊科南穂高２７１－１０,0263-71-5881,,河野先生,FALSE
818,0,株式会社昭成,,,,,,FALSE
819,0,健明会やざき診療所,,安曇野市明科中川手4085,0263-62-2360,,矢崎吉純,FALSE
820,0,株式会社和幸電機製作所,3990005,長野県松本市野溝木工１－２－４２,0263-25-3868,,後藤　博,FALSE
821,0,田中スチール工業株式会社,3990033,長野県松本市笹賀５６５２－１０４,0263-25-9610,,田中　一也,FALSE
