357,松本城大手門駐車場　南棟,2014,2009,1,,FALSE,9999,FALSE,
358,松本城大手門駐車場　北棟,2014,2009,1,,FALSE,9999,FALSE,
359,特別養護老人ホームなんてんの里,2014,2006,1,,FALSE,9999,FALSE,
362,塩尻市精神障害者授産施設　そよ風の家,2014,2006,1,,FALSE,9999,FALSE,
363,障害者福祉センター　すみれの丘,2014,2006,1,,FALSE,9999,FALSE,
364,老人福祉センターのむら,2014,2006,1,,FALSE,9999,FALSE,
365,ふれあいセンター田川の郷,2014,2006,1,,FALSE,9999,FALSE,
366,株式会社小池電機,2014,2006,1,,FALSE,9999,FALSE,
372,長野県安曇養護学校,2014,2006,1,,FALSE,9999,FALSE,
374,長野銀行研修センター,2014,2006,1,,FALSE,9999,FALSE,
375,ながぎん松本センタービル,2014,2006,1,,FALSE,9999,FALSE,
379,深志パークビル,2014,2006,1,,FALSE,9999,FALSE,
381,百仙風・百仙雅,2014,2006,1,,FALSE,9999,FALSE,
382,株式会社マルイチ産商　梓川共配センター,2014,2006,1,,FALSE,9999,FALSE,
383,長野県警察本部航空隊,2014,2006,1,"H19.6.29現在　契約はまだです。　平成１９年７月２５日契約完了。
２００８年度より外注ツカサ防設。",FALSE,9999,FALSE,H19.6.29現在　契約はまだです。　平成１９年７月２５日契約完了。
384,株式会社テレビ松本ケーブルビジョン,2014,2006,1,,FALSE,9999,FALSE,
385,松本市立考古博物館,2014,2006,1,平成19年度防火対象物　契約期間　10月15日～11月13日,FALSE,9999,FALSE,平成19年度防火対象物　契約期間　10月15日～11月13日
388,松本市　芳川公民館,2014,2006,1,,FALSE,9999,FALSE,
389,松本市　和田公民館,2014,2006,1,,FALSE,9999,FALSE,
391,松本市　寿台公民館,2014,2006,1,,FALSE,9999,FALSE,
392,松本市　岡田公民館・福祉ひろば,2014,2006,1,,FALSE,9999,FALSE,
397,財団法人　松本ソフト開発センター,2014,2006,1,,FALSE,9999,FALSE,
399,梓川デイサービスセンターなごみ荘,2014,2006,1,,FALSE,9999,FALSE,
403,一二三ファーマシー,2008,2009,4,,FALSE,9999,FALSE,
405,フジゲン株式会社　広丘工場,2014,2006,1,,FALSE,9999,FALSE,
408,安曇野市　穂高会館,2014,2012,1,,FALSE,9999,FALSE,三協へ日程連絡は小川（貴）氏
410,旧制高等学校記念館,2014,2006,1,,FALSE,9999,FALSE,
411,松本市総合体育館,2014,2006,1,,FALSE,9999,FALSE,
