179,620,2010,医療法人篠崎医院　豊科診療所,3998204,長野県安曇野市高家5089番地1,0263-71-6311,,野村　雄一
179,620,2011,医療法人篠崎医院　豊科診療所,3998204,長野県安曇野市高家5089番地1,0263-71-6311,,野村　雄一
179,620,2012,医療法人篠崎医院　豊科診療所,3998204,長野県安曇野市高家5089番地1,0263-71-6311,,野村　雄一
179,620,2013,医療法人篠崎医院　豊科診療所,3998204,長野県安曇野市高家5089番地1,0263-71-6311,,野村　雄一
179,620,2014,医療法人篠崎医院　豊科診療所,3998204,長野県安曇野市高家5089番地1,0263-71-6311,,野村　雄一
180,620,2010,特別養護老人ホームたきべ野,3998204,長野県安曇野市高家5090番地1,0263-71-4165,,恩田　政利
180,620,2011,特別養護老人ホームたきべ野,3998204,長野県安曇野市高家5090番地1,0263-71-4165,,恩田　政利
180,620,2012,特別養護老人ホームたきべ野,3998204,長野県安曇野市高家5090番地1,0263-71-4165,,恩田　政利
180,620,2013,特別養護老人ホームたきべ野,3998204,長野県安曇野市高家5090番地1,0263-71-4165,,恩田　政利
180,620,2014,特別養護老人ホームたきべ野,3998204,長野県安曇野市高家5090番地1,0263-71-4165,,恩田　政利
182,178,2010,グループホームやすら木の家,3900852,長野県松本市島立2225-1,0263-40-3711,0263-47-5210,伊藤　日和
182,178,2011,グループホームやすら木の家,3900852,長野県松本市島立2225-1,0263-40-3711,0263-47-5210,伊藤　日和
182,178,2012,グループホームやすら木の家,3900852,長野県松本市島立2225-1,0263-40-3711,0263-47-5210,伊藤　日和
182,178,2013,グループホームやすら木の家,3900852,長野県松本市島立2225-1,0263-40-3711,0263-47-5210,伊藤　日和
182,178,2014,グループホームやすら木の家,3900852,長野県松本市島立2225-1,0263-40-3711,0263-47-5210,伊藤　日和
183,612,2010,おもしろスクエアＪＩＮＯＳ深志店,3900828,長野県松本市庄内１－３－１２,0263-34-0290,,
183,612,2011,おもしろスクエアＪＩＮＯＳ深志店,3900828,長野県松本市庄内１－３－１２,0263-34-0290,,
183,612,2012,おもしろスクエアＪＩＮＯＳ深志店,3900828,長野県松本市庄内１－３－１２,0263-34-0290,,
183,612,2013,おもしろスクエアＪＩＮＯＳ深志店,3900828,長野県松本市庄内１－３－１２,0263-34-0290,,
183,612,2014,おもしろスクエアＪＩＮＯＳ深志店,3900828,長野県松本市庄内１－３－１２,0263-34-0290,,
184,181,2010,森永乳業株式会社　松本工場,3900837,長野県松本市鎌田2-1-4,0263-26-0330,,横山　匡彦
184,181,2011,森永乳業株式会社　松本工場,3900837,長野県松本市鎌田2-1-4,0263-26-0330,,横山　匡彦
184,181,2012,森永乳業株式会社　松本工場,3900837,長野県松本市鎌田2-1-4,0263-26-0330,,横山　匡彦
184,181,2013,森永乳業株式会社　松本工場,3900837,長野県松本市鎌田2-1-4,0263-26-0330,,横山　匡彦
184,181,2014,森永乳業株式会社　松本工場,3900837,長野県松本市鎌田2-1-4,0263-26-0330,,横山　匡彦
185,182,2010,有限会社上條紙工,3901242,長野県松本市大字和田3967-30,0263-47-7006,0263-47-5535,上條　浩
185,182,2011,有限会社上條紙工,3901242,長野県松本市大字和田3967-30,0263-47-7006,0263-47-5535,上條　浩
185,182,2012,有限会社上條紙工,3901242,長野県松本市大字和田3967-30,0263-47-7006,0263-47-5535,上條　浩
185,182,2013,有限会社上條紙工,3901242,長野県松本市大字和田3967-30,0263-47-7006,0263-47-5535,上條　浩
185,182,2014,有限会社上條紙工,3901242,長野県松本市大字和田3967-30,0263-47-7006,0263-47-5535,上條　浩
186,611,2010,北大妻集落センター,3901701,長野県松本市梓川倭２３１－２,0263-78-6682,,中澤　高俊
186,611,2011,北大妻集落センター,3901701,長野県松本市梓川倭２３１－２,0263-78-6682,,中澤　高俊
186,611,2012,北大妻集落センター,3901701,長野県松本市梓川倭２３１－２,0263-78-6682,,中澤　高俊
186,611,2013,北大妻集落センター,3901701,長野県松本市梓川倭２３１－２,0263-78-6682,,中澤　高俊
186,611,2014,北大妻集落センター,3901701,長野県松本市梓川倭２３１－２,0263-78-6682,,中澤　高俊
188,343,2010,志賀高原ロッジ,3810401,下高井郡山ノ内町平穏7148,0269-34-2618,,
188,343,2011,志賀高原ロッジ,3810401,下高井郡山ノ内町平穏7148,0269-34-2618,,
188,343,2012,志賀高原ロッジ,3810401,下高井郡山ノ内町平穏7148,0269-34-2618,,
188,343,2013,志賀高原ロッジ,3810401,下高井郡山ノ内町平穏7148,0269-34-2618,,
188,343,2014,志賀高原ロッジ,3810401,下高井郡山ノ内町平穏7148,0269-34-2618,,
190,235,2010,ニチエイ　ファイヤー　東通り店,3800906,長野県長野市鶴賀七瀬272-1,026-264-5510,,
190,235,2011,ニチエイ　ファイヤー　東通り店,3800906,長野県長野市鶴賀七瀬272-1,026-264-5510,,
190,235,2012,ニチエイ　ファイヤー　東通り店,3800906,長野県長野市鶴賀七瀬272-1,026-264-5510,,
190,235,2013,ニチエイ　ファイヤー　東通り店,3800906,長野県長野市鶴賀七瀬272-1,026-264-5510,,
190,235,2014,ニチエイ　ファイヤー　東通り店,3800906,長野県長野市鶴賀七瀬272-1,026-264-5510,,
192,189,2010,おもしろスクエアＪＩＮＯＳ深志店,3900828,長野県松本市庄内１－３－１２,0263-33-7755,0263-34-2077,
192,189,2011,おもしろスクエアＪＩＮＯＳ深志店,3900828,長野県松本市庄内１－３－１２,0263-33-7755,0263-34-2077,
192,189,2012,おもしろスクエアＪＩＮＯＳ深志店,3900828,長野県松本市庄内１－３－１２,0263-33-7755,0263-34-2077,
192,189,2013,おもしろスクエアＪＩＮＯＳ深志店,3900828,長野県松本市庄内１－３－１２,0263-33-7755,0263-34-2077,
192,189,2014,おもしろスクエアＪＩＮＯＳ深志店,3900828,長野県松本市庄内１－３－１２,0263-33-7755,0263-34-2077,
193,189,2010,おもしろ広場１００万㌦　おおまち店,3980004,長野県大町市常盤字上橋６９０６－１４３,0261-23-4601,0261-23-4602,
193,189,2011,おもしろ広場１００万㌦　おおまち店,3980004,長野県大町市常盤字上橋６９０６－１４３,0261-23-4601,0261-23-4602,
193,189,2012,おもしろ広場１００万㌦　おおまち店,3980004,長野県大町市常盤字上橋６９０６－１４３,0261-23-4601,0261-23-4602,
193,189,2013,おもしろ広場１００万㌦　おおまち店,3980004,長野県大町市常盤字上橋６９０６－１４３,0261-23-4601,0261-23-4602,
193,189,2014,おもしろ広場１００万㌦　おおまち店,3980004,長野県大町市常盤字上橋６９０６－１４３,0261-23-4601,0261-23-4602,
194,189,2010,おもしろスクエアＪＩＮＯＳ豊科店,3998204,長野県安曇野市豊科高家３７７３－４,0263-72-3971,0263-72-8446,横山　隆行
194,189,2011,おもしろスクエアＪＩＮＯＳ豊科店,3998204,長野県安曇野市豊科高家３７７３－４,0263-72-3971,0263-72-8446,横山　隆行
194,189,2012,おもしろスクエアＪＩＮＯＳ豊科店,3998204,長野県安曇野市豊科高家３７７３－４,0263-72-3971,0263-72-8446,横山　隆行
194,189,2013,おもしろスクエアＪＩＮＯＳ豊科店,3998204,長野県安曇野市豊科高家３７７３－４,0263-72-3971,0263-72-8446,横山　隆行
194,189,2014,おもしろスクエアＪＩＮＯＳ豊科店,3998204,長野県安曇野市豊科高家３７７３－４,0263-72-3971,0263-72-8446,横山　隆行
196,621,2010,株式会社セコニック　安曇野事業所,3998601,長野県北安曇郡池田町大字池田2714番地,0261-62-9600,,北條　義明
196,621,2011,株式会社セコニック　安曇野事業所,3998601,長野県北安曇郡池田町大字池田2714番地,0261-62-9600,,北條　義明
196,621,2012,株式会社セコニック　安曇野事業所,3998601,長野県北安曇郡池田町大字池田2714番地,0261-62-9600,,北條　義明
196,621,2013,株式会社セコニック　安曇野事業所,3998601,長野県北安曇郡池田町大字池田2714番地,0261-62-9600,,北條　義明
196,621,2014,株式会社セコニック　安曇野事業所,3998601,長野県北安曇郡池田町大字池田2714番地,0261-62-9600,,北條　義明
197,621,2010,株式会社セコニック　安曇野事業所　多目的製品棟,3998601,長野県北安曇郡池田町大字池田2713-61,0261-62-9600,,北條　義明
197,621,2011,株式会社セコニック　安曇野事業所　多目的製品棟,3998601,長野県北安曇郡池田町大字池田2713-61,0261-62-9600,,北條　義明
197,621,2012,株式会社セコニック　安曇野事業所　多目的製品棟,3998601,長野県北安曇郡池田町大字池田2713-61,0261-62-9600,,北條　義明
197,621,2013,株式会社セコニック　安曇野事業所　多目的製品棟,3998601,長野県北安曇郡池田町大字池田2713-61,0261-62-9600,,北條　義明
197,621,2014,株式会社セコニック　安曇野事業所　多目的製品棟,3998601,長野県北安曇郡池田町大字池田2713-61,0261-62-9600,,北條　義明
198,621,2010,株式会社セコニック　安曇野寮,3998601,長野県北安曇郡池田町大字池田2714番地,0261-62-9600,,北條　義明
198,621,2011,株式会社セコニック　安曇野寮,3998601,長野県北安曇郡池田町大字池田2714番地,0261-62-9600,,北條　義明
198,621,2012,株式会社セコニック　安曇野寮,3998601,長野県北安曇郡池田町大字池田2714番地,0261-62-9600,,北條　義明
198,621,2013,株式会社セコニック　安曇野寮,3998601,長野県北安曇郡池田町大字池田2714番地,0261-62-9600,,北條　義明
198,621,2014,株式会社セコニック　安曇野寮,3998601,長野県北安曇郡池田町大字池田2714番地,0261-62-9600,,北條　義明
200,621,2010,株式会社セコニック　穂高保養所楽之荘,3998301,長野県安曇野市穂高有明877-126,,,高原　章善
200,621,2011,株式会社セコニック　穂高保養所楽之荘,3998301,長野県安曇野市穂高有明877-126,,,高原　章善
200,621,2012,株式会社セコニック　穂高保養所楽之荘,3998301,長野県安曇野市穂高有明877-126,,,高原　章善
200,621,2013,株式会社セコニック　穂高保養所楽之荘,3998301,長野県安曇野市穂高有明877-126,,,高原　章善
200,621,2014,株式会社セコニック　穂高保養所楽之荘,3998301,長野県安曇野市穂高有明877-126,,,高原　章善
201,198,2010,松本市立　中山保育園,3900823,長野県松本市中山4978,0263-58-4825,,渡辺園長
201,198,2011,松本市立　中山保育園,3900823,長野県松本市中山4978,0263-58-4825,,渡辺園長
201,198,2012,松本市立　中山保育園,3900823,長野県松本市中山4978,0263-58-4825,,渡辺園長
201,198,2013,松本市立　中山保育園,3900823,長野県松本市中山4978,0263-58-4825,,渡辺園長
201,198,2014,松本市立　中山保育園,3900823,長野県松本市中山4978,0263-58-4825,,渡辺園長
202,198,2010,松本市立　並柳保育園,3900825,長野県松本市並柳4-5-2,0263-25-5210,,丸山園長
202,198,2011,松本市立　並柳保育園,3900825,長野県松本市並柳4-5-2,0263-25-5210,,丸山園長
202,198,2012,松本市立　並柳保育園,3900825,長野県松本市並柳4-5-2,0263-25-5210,,丸山園長
202,198,2013,松本市立　並柳保育園,3900825,長野県松本市並柳4-5-2,0263-25-5210,,丸山園長
202,198,2014,松本市立　並柳保育園,3900825,長野県松本市並柳4-5-2,0263-25-5210,,丸山園長
203,198,2010,松本市立　さくら保育園,3900827,長野県松本市出川1-5-10,0263-26-1201,0263-26-1228,青木園長
203,198,2011,松本市立　さくら保育園,3900827,長野県松本市出川1-5-10,0263-26-1201,0263-26-1228,青木園長
203,198,2012,松本市立　さくら保育園,3900827,長野県松本市出川1-5-10,0263-26-1201,0263-26-1228,青木園長
203,198,2013,松本市立　さくら保育園,3900827,長野県松本市出川1-5-10,0263-26-1201,0263-26-1228,青木園長
203,198,2014,松本市立　さくら保育園,3900827,長野県松本市出川1-5-10,0263-26-1201,0263-26-1228,青木園長
204,198,2010,松本市立　宮田保育園,3990001,長野県松本市宮田17-18,0263-25-5888,,伊藤園長
204,198,2011,松本市立　宮田保育園,3990001,長野県松本市宮田17-18,0263-25-5888,,伊藤園長
204,198,2012,松本市立　宮田保育園,3990001,長野県松本市宮田17-18,0263-25-5888,,伊藤園長
204,198,2013,松本市立　宮田保育園,3990001,長野県松本市宮田17-18,0263-25-5888,,伊藤園長
204,198,2014,松本市立　宮田保育園,3990001,長野県松本市宮田17-18,0263-25-5888,,伊藤園長
205,198,2010,松本市立　新村保育園,3901241,長野県松本市新村2263-7,0263-47-2177,,召田園長
205,198,2011,松本市立　新村保育園,3901241,長野県松本市新村2263-7,0263-47-2177,,召田園長
205,198,2012,松本市立　新村保育園,3901241,長野県松本市新村2263-7,0263-47-2177,,召田園長
205,198,2013,松本市立　新村保育園,3901241,長野県松本市新村2263-7,0263-47-2177,,召田園長
205,198,2014,松本市立　新村保育園,3901241,長野県松本市新村2263-7,0263-47-2177,,召田園長
206,198,2010,松本市立　南郷保育園,3900804,長野県松本市横田3-23-1,0263-32-5456,,田村園長
206,198,2011,松本市立　南郷保育園,3900804,長野県松本市横田3-23-1,0263-32-5456,,田村園長
206,198,2012,松本市立　南郷保育園,3900804,長野県松本市横田3-23-1,0263-32-5456,,田村園長
206,198,2013,松本市立　南郷保育園,3900804,長野県松本市横田3-23-1,0263-32-5456,,田村園長
206,198,2014,松本市立　南郷保育園,3900804,長野県松本市横田3-23-1,0263-32-5456,,田村園長
207,198,2010,松本市立　中条保育園,3900816,長野県松本市中条4-8,0263-32-7044,,桐原園長
207,198,2011,松本市立　中条保育園,3900816,長野県松本市中条4-8,0263-32-7044,,桐原園長
207,198,2012,松本市立　中条保育園,3900816,長野県松本市中条4-8,0263-32-7044,,桐原園長
207,198,2013,松本市立　中条保育園,3900816,長野県松本市中条4-8,0263-32-7044,,桐原園長
207,198,2014,松本市立　中条保育園,3900816,長野県松本市中条4-8,0263-32-7044,,桐原園長
208,198,2010,松本市立　中山小学校,3900823,長野県松本市中山3517,0263-58-5823,,
208,198,2011,松本市立　中山小学校,3900823,長野県松本市中山3517,0263-58-5823,,
208,198,2012,松本市立　中山小学校,3900823,長野県松本市中山3517,0263-58-5823,,
208,198,2013,松本市立　中山小学校,3900823,長野県松本市中山3517,0263-58-5823,,
208,198,2014,松本市立　中山小学校,3900823,長野県松本市中山3517,0263-58-5823,,
209,198,2010,松本市立　芳川小学校,3990032,長野県松本市大字芳川村井町366,0263-58-2030,,木下教頭
209,198,2011,松本市立　芳川小学校,3990032,長野県松本市大字芳川村井町366,0263-58-2030,,木下教頭
209,198,2012,松本市立　芳川小学校,3990032,長野県松本市大字芳川村井町366,0263-58-2030,,木下教頭
209,198,2013,松本市立　芳川小学校,3990032,長野県松本市大字芳川村井町366,0263-58-2030,,木下教頭
209,198,2014,松本市立　芳川小学校,3990032,長野県松本市大字芳川村井町366,0263-58-2030,,木下教頭
210,198,2010,松本市立　並柳小学校,3900825,長野県松本市並柳4丁目9番1号,0263-26-6713,,
210,198,2011,松本市立　並柳小学校,3900825,長野県松本市並柳4丁目9番1号,0263-26-6713,,
210,198,2012,松本市立　並柳小学校,3900825,長野県松本市並柳4丁目9番1号,0263-26-6713,,
210,198,2013,松本市立　並柳小学校,3900825,長野県松本市並柳4丁目9番1号,0263-26-6713,,
210,198,2014,松本市立　並柳小学校,3900825,長野県松本市並柳4丁目9番1号,0263-26-6713,,
211,198,2010,松本市立　明善小学校,3990021,長野県松本市寿豊丘813-7,0263-58-3244,,
211,198,2011,松本市立　明善小学校,3990021,長野県松本市寿豊丘813-7,0263-58-3244,,
211,198,2012,松本市立　明善小学校,3990021,長野県松本市寿豊丘813-7,0263-58-3244,,
211,198,2013,松本市立　明善小学校,3990021,長野県松本市寿豊丘813-7,0263-58-3244,,
211,198,2014,松本市立　明善小学校,3990021,長野県松本市寿豊丘813-7,0263-58-3244,,
212,198,2010,松本市立　清水小学校,3900805,長野県松本市清水2丁目8番18号,0263-32-1210,,
212,198,2011,松本市立　清水小学校,3900805,長野県松本市清水2丁目8番18号,0263-32-1210,,
212,198,2012,松本市立　清水小学校,3900805,長野県松本市清水2丁目8番18号,0263-32-1210,,
212,198,2013,松本市立　清水小学校,3900805,長野県松本市清水2丁目8番18号,0263-32-1210,,
212,198,2014,松本市立　清水小学校,3900805,長野県松本市清水2丁目8番18号,0263-32-1210,,
213,198,2010,松本市立　明善中学校,3990021,長野県松本市寿豊丘812-1,0263-86-0044,,
213,198,2011,松本市立　明善中学校,3990021,長野県松本市寿豊丘812-1,0263-86-0044,,
213,198,2012,松本市立　明善中学校,3990021,長野県松本市寿豊丘812-1,0263-86-0044,,
213,198,2013,松本市立　明善中学校,3990021,長野県松本市寿豊丘812-1,0263-86-0044,,
213,198,2014,松本市立　明善中学校,3990021,長野県松本市寿豊丘812-1,0263-86-0044,,
214,198,2010,松本市立　信明中学校,3990007,長野県松本市石芝3-3-20,0263-25-3848,,
214,198,2011,松本市立　信明中学校,3990007,長野県松本市石芝3-3-20,0263-25-3848,,
214,198,2012,松本市立　信明中学校,3990007,長野県松本市石芝3-3-20,0263-25-3848,,
214,198,2013,松本市立　信明中学校,3990007,長野県松本市石芝3-3-20,0263-25-3848,,
214,198,2014,松本市立　信明中学校,3990007,長野県松本市石芝3-3-20,0263-25-3848,,
217,214,2010,伊藤内科医院,3900871,松本市桐2丁目2番39号,0263-33-7411,,伊藤哲朗
217,214,2011,伊藤内科医院,3900871,松本市桐2丁目2番39号,0263-33-7411,,伊藤哲朗
217,214,2012,伊藤内科医院,3900871,松本市桐2丁目2番39号,0263-33-7411,,伊藤哲朗
217,214,2013,伊藤内科医院,3900871,松本市桐2丁目2番39号,0263-33-7411,,伊藤哲朗
217,214,2014,伊藤内科医院,3900871,松本市桐2丁目2番39号,0263-33-7411,,伊藤哲朗
218,215,2010,内田繊維株式会社,3900813,松本市埋橋1丁目2番5号,0263-32-4404,,内田　正文
218,215,2011,内田繊維株式会社,3900813,松本市埋橋1丁目2番5号,0263-32-4404,,内田　正文
218,215,2012,内田繊維株式会社,3900813,松本市埋橋1丁目2番5号,0263-32-4404,,内田　正文
218,215,2013,内田繊維株式会社,3900813,松本市埋橋1丁目2番5号,0263-32-4404,,内田　正文
218,215,2014,内田繊維株式会社,3900813,松本市埋橋1丁目2番5号,0263-32-4404,,内田　正文
219,216,2010,魚長鮮魚株式会社,3900874,松本市大手5丁目4番4号,0263-35-4373,,
219,216,2011,魚長鮮魚株式会社,3900874,松本市大手5丁目4番4号,0263-35-4373,,
219,216,2012,魚長鮮魚株式会社,3900874,松本市大手5丁目4番4号,0263-35-4373,,
219,216,2013,魚長鮮魚株式会社,3900874,松本市大手5丁目4番4号,0263-35-4373,,
219,216,2014,魚長鮮魚株式会社,3900874,松本市大手5丁目4番4号,0263-35-4373,,
220,217,2010,株式会社遠條商店,3990033,松本市笹賀7600-12,0263-58-0556,,猿田　敏行
220,217,2011,株式会社遠條商店,3990033,松本市笹賀7600-12,0263-58-0556,,猿田　敏行
220,217,2012,株式会社遠條商店,3990033,松本市笹賀7600-12,0263-58-0556,,猿田　敏行
220,217,2013,株式会社遠條商店,3990033,松本市笹賀7600-12,0263-58-0556,,猿田　敏行
220,217,2014,株式会社遠條商店,3990033,松本市笹賀7600-12,0263-58-0556,,猿田　敏行
221,218,2010,株式会社メディックス昭和　大町工場,3980002,大町市大町6864-2,0261-23-4800,,
221,218,2011,株式会社メディックス昭和　大町工場,3980002,大町市大町6864-2,0261-23-4800,,
221,218,2012,株式会社メディックス昭和　大町工場,3980002,大町市大町6864-2,0261-23-4800,,
221,218,2013,株式会社メディックス昭和　大町工場,3980002,大町市大町6864-2,0261-23-4800,,
221,218,2014,株式会社メディックス昭和　大町工場,3980002,大町市大町6864-2,0261-23-4800,,
222,219,2010,特別養護老人ホーム　桔梗荘,3990704,塩尻市大字広丘郷原1683-1番地,0263-52-2376,,山田　透
222,219,2011,特別養護老人ホーム　桔梗荘,3990704,塩尻市大字広丘郷原1683-1番地,0263-52-2376,,山田　透
222,219,2012,特別養護老人ホーム　桔梗荘,3990704,塩尻市大字広丘郷原1683-1番地,0263-52-2376,,山田　透
222,219,2013,特別養護老人ホーム　桔梗荘,3990704,塩尻市大字広丘郷原1683-1番地,0263-52-2376,,山田　透
222,219,2014,特別養護老人ホーム　桔梗荘,3990704,塩尻市大字広丘郷原1683-1番地,0263-52-2376,,山田　透
223,219,2010,特別養護老人ホーム　サニーヒルきそ,3996201,木曽郡木祖村大字薮原842-2,0264-36-3820,,米山　徳彦
223,219,2011,特別養護老人ホーム　サニーヒルきそ,3996201,木曽郡木祖村大字薮原842-2,0264-36-3820,,米山　徳彦
223,219,2012,特別養護老人ホーム　サニーヒルきそ,3996201,木曽郡木祖村大字薮原842-2,0264-36-3820,,米山　徳彦
223,219,2013,特別養護老人ホーム　サニーヒルきそ,3996201,木曽郡木祖村大字薮原842-2,0264-36-3820,,米山　徳彦
223,219,2014,特別養護老人ホーム　サニーヒルきそ,3996201,木曽郡木祖村大字薮原842-2,0264-36-3820,,米山　徳彦
227,224,2010,株式会社デイリーはやしや　第一工場,3901242,長野県松本市大字和田南西原４０１０番地２８,0263-48-1616,,川手　重蔵
227,224,2011,株式会社デイリーはやしや　第一工場,3901242,長野県松本市大字和田南西原４０１０番地２８,0263-48-1616,,川手　重蔵
227,224,2012,株式会社デイリーはやしや　第一工場,3901242,長野県松本市大字和田南西原４０１０番地２８,0263-48-1616,,川手　重蔵
227,224,2013,株式会社デイリーはやしや　第一工場,3901242,長野県松本市大字和田南西原４０１０番地２８,0263-48-1616,,川手　重蔵
227,224,2014,株式会社デイリーはやしや　第一工場,3901242,長野県松本市大字和田南西原４０１０番地２８,0263-48-1616,,川手　重蔵
228,224,2010,株式会社デイリーはやしや　第二工場,3901242,長野県松本市大字和田南西原５５１１番地１５,0263-48-1600,,有賀　崇
228,224,2011,株式会社デイリーはやしや　第二工場,3901242,長野県松本市大字和田南西原５５１１番地１５,0263-48-1600,,有賀　崇
228,224,2012,株式会社デイリーはやしや　第二工場,3901242,長野県松本市大字和田南西原５５１１番地１５,0263-48-1600,,有賀　崇
228,224,2013,株式会社デイリーはやしや　第二工場,3901242,長野県松本市大字和田南西原５５１１番地１５,0263-48-1600,,有賀　崇
228,224,2014,株式会社デイリーはやしや　第二工場,3901242,長野県松本市大字和田南西原５５１１番地１５,0263-48-1600,,有賀　崇
229,224,2010,株式会社デイリーはやしや　本社,3901242,長野県松本市大字和田南西原４０１０番地２８,0263-48-1611,,下里　幸司
229,224,2011,株式会社デイリーはやしや　本社,3901242,長野県松本市大字和田南西原４０１０番地２８,0263-48-1611,,下里　幸司
229,224,2012,株式会社デイリーはやしや　本社,3901242,長野県松本市大字和田南西原４０１０番地２８,0263-48-1611,,下里　幸司
229,224,2013,株式会社デイリーはやしや　本社,3901242,長野県松本市大字和田南西原４０１０番地２８,0263-48-1611,,下里　幸司
229,224,2014,株式会社デイリーはやしや　本社,3901242,長野県松本市大字和田南西原４０１０番地２８,0263-48-1611,,下里　幸司
230,224,2010,株式会社デイリーはやしや　配送センター,3901242,長野県松本市大字和田南西原４０１０番地２８,0263-48-1611,,野嶋　豊
230,224,2011,株式会社デイリーはやしや　配送センター,3901242,長野県松本市大字和田南西原４０１０番地２８,0263-48-1611,,野嶋　豊
230,224,2012,株式会社デイリーはやしや　配送センター,3901242,長野県松本市大字和田南西原４０１０番地２８,0263-48-1611,,野嶋　豊
230,224,2013,株式会社デイリーはやしや　配送センター,3901242,長野県松本市大字和田南西原４０１０番地２８,0263-48-1611,,野嶋　豊
230,224,2014,株式会社デイリーはやしや　配送センター,3901242,長野県松本市大字和田南西原４０１０番地２８,0263-48-1611,,野嶋　豊
231,228,2010,有限会社塩尻造花,3990714,塩尻市大字堀ノ内1番地14,0263-52-0710,0263-54-2851,西村　郁雄
231,228,2011,有限会社塩尻造花,3990714,塩尻市大字堀ノ内1番地14,0263-52-0710,0263-54-2851,西村　郁雄
231,228,2012,有限会社塩尻造花,3990714,塩尻市大字堀ノ内1番地14,0263-52-0710,0263-54-2851,西村　郁雄
231,228,2013,有限会社塩尻造花,3990714,塩尻市大字堀ノ内1番地14,0263-52-0710,0263-54-2851,西村　郁雄
231,228,2014,有限会社塩尻造花,3990714,塩尻市大字堀ノ内1番地14,0263-52-0710,0263-54-2851,西村　郁雄
232,229,2010,農事組合法人中信えのき培養センター,3998101,安曇野市三郷明盛4581-1,0263-76-4155,,中村　義明
232,229,2011,農事組合法人中信えのき培養センター,3998101,安曇野市三郷明盛4581-1,0263-76-4155,,中村　義明
232,229,2012,農事組合法人中信えのき培養センター,3998101,安曇野市三郷明盛4581-1,0263-76-4155,,中村　義明
232,229,2013,農事組合法人中信えのき培養センター,3998101,安曇野市三郷明盛4581-1,0263-76-4155,,中村　義明
232,229,2014,農事組合法人中信えのき培養センター,3998101,安曇野市三郷明盛4581-1,0263-76-4155,,中村　義明
233,230,2010,長野県信用組合　松本職員南松本寮,3990002,松本市芳野町13-27,,,山崎　武
233,230,2011,長野県信用組合　松本職員南松本寮,3990002,松本市芳野町13-27,,,山崎　武
233,230,2012,長野県信用組合　松本職員南松本寮,3990002,松本市芳野町13-27,,,山崎　武
233,230,2013,長野県信用組合　松本職員南松本寮,3990002,松本市芳野町13-27,,,山崎　武
233,230,2014,長野県信用組合　松本職員南松本寮,3990002,松本市芳野町13-27,,,山崎　武
236,233,2010,西穂山荘,5061421,高山市奥飛騨温泉郷（新穂高）715,0263-952506,,村上　文俊
236,233,2011,西穂山荘,5061421,高山市奥飛騨温泉郷（新穂高）715,0263-952506,,村上　文俊
236,233,2012,西穂山荘,5061421,高山市奥飛騨温泉郷（新穂高）715,0263-952506,,村上　文俊
236,233,2013,西穂山荘,5061421,高山市奥飛騨温泉郷（新穂高）715,0263-952506,,村上　文俊
236,233,2014,西穂山荘,5061421,高山市奥飛騨温泉郷（新穂高）715,0263-952506,,村上　文俊
238,235,2010,Ｈａｐｐｙ　松川店,3998501,長野県北安曇郡松川村字赤芝7066-14,0261-62-6631,,小林　淳
238,235,2011,Ｈａｐｐｙ　松川店,3998501,長野県北安曇郡松川村字赤芝7066-14,0261-62-6631,,小林　淳
238,235,2012,Ｈａｐｐｙ　松川店,3998501,長野県北安曇郡松川村字赤芝7066-14,0261-62-6631,,小林　淳
238,235,2013,Ｈａｐｐｙ　松川店,3998501,長野県北安曇郡松川村字赤芝7066-14,0261-62-6631,,小林　淳
238,235,2014,Ｈａｐｐｙ　松川店,3998501,長野県北安曇郡松川村字赤芝7066-14,0261-62-6631,,小林　淳
240,237,2010,Ｈａｐｐｙ　豊科店,3998205,長野県安曇野市豊科5224-9,0263-73-6222,,金本　武雄
240,237,2011,Ｈａｐｐｙ　豊科店,3998205,長野県安曇野市豊科5224-9,0263-73-6222,,金本　武雄
240,237,2012,Ｈａｐｐｙ　豊科店,3998205,長野県安曇野市豊科5224-9,0263-73-6222,,金本　武雄
240,237,2013,Ｈａｐｐｙ　豊科店,3998205,長野県安曇野市豊科5224-9,0263-73-6222,,金本　武雄
240,237,2014,Ｈａｐｐｙ　豊科店,3998205,長野県安曇野市豊科5224-9,0263-73-6222,,金本　武雄
243,240,2010,ＨＯＴＥＬ　ホルンあずみ野,3998102,長野県安曇野市三郷温６５５８－１,0263-77-3719,0263-77-6628,鈴木社長
243,240,2011,ＨＯＴＥＬ　ホルンあずみ野,3998102,長野県安曇野市三郷温６５５８－１,0263-77-3719,0263-77-6628,鈴木社長
243,240,2012,ＨＯＴＥＬ　ホルンあずみ野,3998102,長野県安曇野市三郷温６５５８－１,0263-77-3719,0263-77-6628,鈴木社長
243,240,2013,ＨＯＴＥＬ　ホルンあずみ野,3998102,長野県安曇野市三郷温６５５８－１,0263-77-3719,0263-77-6628,鈴木社長
243,240,2014,ＨＯＴＥＬ　ホルンあずみ野,3998102,長野県安曇野市三郷温６５５８－１,0263-77-3719,0263-77-6628,鈴木社長
244,241,2010,松本流通センター協同組合,3990033,松本市笹賀7600番地20,0263-58-5301,,小林　利行
244,241,2011,松本流通センター協同組合,3990033,松本市笹賀7600番地20,0263-58-5301,,小林　利行
244,241,2012,松本流通センター協同組合,3990033,松本市笹賀7600番地20,0263-58-5301,,小林　利行
